pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
0,0,0.5038,-0.0079,0.4400,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
0,1,0.5119,-0.0050,0.6052,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
0,2,0.5878,-0.0653,0.5173,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
0,3,0.6102,-0.2420,0.5889,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
0,4,0.7282,-0.2885,0.5062,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
0,5,0.8959,-0.1518,0.6614,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
0,6,0.9889,-0.1323,0.4265,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
0,7,1.0978,-0.1239,0.4491,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
0,8,1.1252,-0.0807,0.4472,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
0,9,1.1555,-0.0144,0.4544,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
0,10,1.1994,-0.0743,0.4546,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
1,0,1.0434,-0.0080,0.4400,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
1,1,1.0515,-0.0051,0.6052,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
1,2,1.1274,-0.0654,0.5173,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
1,3,1.1498,-0.2421,0.5889,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
1,4,1.2679,-0.2886,0.5062,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
1,5,1.4355,-0.1518,0.6614,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
1,6,1.5285,-0.1324,0.4265,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
1,7,1.6374,-0.1240,0.4491,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
1,8,1.6648,-0.0808,0.4472,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
1,9,1.6951,-0.0145,0.4544,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
1,10,1.7390,-0.0744,0.4546,1.0000,-0.0001,0.0000,0.0001,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
2,0,1.5761,-0.0081,0.4400,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
2,1,1.5842,-0.0052,0.6052,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
2,2,1.6601,-0.0655,0.5173,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
2,3,1.6824,-0.2422,0.5889,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
2,4,1.8005,-0.2888,0.5062,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
2,5,1.9681,-0.1520,0.6614,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
2,6,2.0612,-0.1325,0.4265,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
2,7,2.1701,-0.1242,0.4491,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
2,8,2.1975,-0.0810,0.4472,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
2,9,2.2278,-0.0147,0.4544,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
2,10,2.2717,-0.0746,0.4546,1.0000,-0.0003,0.0000,0.0003,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
3,0,2.0993,-0.0083,0.4400,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
3,1,2.1074,-0.0054,0.6052,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
3,2,2.1833,-0.0657,0.5173,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
3,3,2.2056,-0.2424,0.5889,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
3,4,2.3237,-0.2890,0.5062,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
3,5,2.4913,-0.1522,0.6614,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
3,6,2.5844,-0.1328,0.4265,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
3,7,2.6933,-0.1244,0.4491,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
3,8,2.7207,-0.0812,0.4472,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
3,9,2.7510,-0.0149,0.4544,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
3,10,2.7949,-0.0748,0.4546,1.0000,-0.0004,0.0000,0.0004,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
4,0,2.6103,-0.0085,0.4400,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
4,1,2.6184,-0.0056,0.6052,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
4,2,2.6942,-0.0659,0.5173,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
4,3,2.7165,-0.2426,0.5889,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
4,4,2.8346,-0.2892,0.5062,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
4,5,3.0023,-0.1525,0.6614,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
4,6,3.0953,-0.1330,0.4265,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
4,7,3.2042,-0.1247,0.4491,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
4,8,3.2316,-0.0815,0.4472,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
4,9,3.2620,-0.0152,0.4544,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
4,10,3.3058,-0.0751,0.4546,1.0000,-0.0005,0.0000,0.0005,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
5,0,3.1066,-0.0088,0.4400,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
5,1,3.1147,-0.0059,0.6052,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
5,2,3.1906,-0.0662,0.5173,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
5,3,3.2128,-0.2429,0.5889,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
5,4,3.3309,-0.2895,0.5062,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
5,5,3.4986,-0.1528,0.6614,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
5,6,3.5916,-0.1334,0.4265,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
5,7,3.7005,-0.1250,0.4491,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
5,8,3.7279,-0.0819,0.4472,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
5,9,3.7583,-0.0156,0.4544,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
5,10,3.8021,-0.0755,0.4546,1.0000,-0.0006,0.0000,0.0006,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
6,0,3.5864,-0.0091,0.4400,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
6,1,3.5945,-0.0062,0.6052,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
6,2,3.6704,-0.0666,0.5173,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
6,3,3.6927,-0.2433,0.5889,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
6,4,3.8107,-0.2899,0.5062,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
6,5,3.9784,-0.1532,0.6614,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
6,6,4.0714,-0.1338,0.4265,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
6,7,4.1804,-0.1255,0.4491,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
6,8,4.2078,-0.0823,0.4472,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
6,9,4.2381,-0.0160,0.4544,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
6,10,4.2820,-0.0759,0.4546,1.0000,-0.0008,0.0000,0.0008,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
7,0,4.0485,-0.0095,0.4400,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
7,1,4.0566,-0.0066,0.6052,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
7,2,4.1325,-0.0670,0.5173,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
7,3,4.1547,-0.2437,0.5889,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
7,4,4.2727,-0.2903,0.5062,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
7,5,4.4405,-0.1537,0.6614,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
7,6,4.5335,-0.1343,0.4265,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
7,7,4.6424,-0.1260,0.4491,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
7,8,4.6698,-0.0828,0.4472,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
7,9,4.7002,-0.0166,0.4544,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
7,10,4.7440,-0.0765,0.4546,1.0000,-0.0010,0.0000,0.0010,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
8,0,4.4920,-0.0100,0.4400,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
8,1,4.5001,-0.0071,0.6052,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
8,2,4.5759,-0.0675,0.5173,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
8,3,4.5981,-0.2442,0.5889,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
8,4,4.7161,-0.2908,0.5062,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
8,5,4.8839,-0.1542,0.6614,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
8,6,4.9769,-0.1348,0.4265,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
8,7,5.0858,-0.1265,0.4491,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
8,8,5.1133,-0.0834,0.4472,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
8,9,5.1437,-0.0171,0.4544,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
8,10,5.1875,-0.0771,0.4546,1.0000,-0.0011,0.0000,0.0011,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
9,0,4.9163,-0.0105,0.4400,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
9,1,4.9244,-0.0076,0.6052,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
9,2,5.0002,-0.0680,0.5173,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
9,3,5.0224,-0.2447,0.5889,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
9,4,5.1405,-0.2913,0.5062,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
9,5,5.3082,-0.1547,0.6614,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
9,6,5.4013,-0.1353,0.4265,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
9,7,5.5102,-0.1271,0.4491,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
9,8,5.5376,-0.0839,0.4472,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
9,9,5.5680,-0.0176,0.4544,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
9,10,5.6118,-0.0776,0.4546,1.0000,-0.0012,0.0000,0.0012,1.0000,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
10,0,5.3213,-0.0110,0.4400,1.0000,-0.0016,0.0000,0.0016,1.0000,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
10,1,5.3294,-0.0081,0.6052,1.0000,-0.0016,0.0000,0.0016,1.0000,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
10,2,5.4052,-0.0685,0.5173,1.0000,-0.0016,0.0000,0.0016,1.0000,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
10,3,5.4273,-0.2453,0.5889,1.0000,-0.0016,0.0000,0.0016,1.0000,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
10,4,5.5453,-0.2920,0.5062,1.0000,-0.0016,0.0000,0.0016,1.0000,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
10,5,5.7131,-0.1555,0.6614,1.0000,-0.0016,0.0000,0.0016,1.0000,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
10,6,5.8062,-0.1361,0.4265,1.0000,-0.0016,0.0000,0.0016,1.0000,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
10,7,5.9151,-0.1279,0.4491,1.0000,-0.0016,0.0000,0.0016,1.0000,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
