pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
0,0,0.1264,-0.0084,0.4400,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
0,1,0.1346,-0.0056,0.6052,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
0,2,0.2097,-0.0668,0.5173,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
0,3,0.2299,-0.2438,0.5889,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
0,4,0.3474,-0.2918,0.5062,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
0,5,0.5167,-0.1570,0.6614,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
0,6,0.6099,-0.1387,0.4265,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
0,7,0.7189,-0.1317,0.4491,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
0,8,0.7469,-0.0888,0.4472,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
0,9,0.7780,-0.0229,0.4544,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
0,10,0.8211,-0.0833,0.4546,0.9999,-0.0124,0.0000,0.0124,0.9999,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
1,0,0.2854,-0.0108,0.4400,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
1,1,0.2936,-0.0081,0.6052,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
1,2,0.3679,-0.0703,0.5173,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
1,3,0.3860,-0.2475,0.5889,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
1,4,0.5029,-0.2969,0.5062,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
1,5,0.6738,-0.1643,0.6614,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
1,6,0.7673,-0.1471,0.4265,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
1,7,0.8763,-0.1414,0.4491,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
1,8,0.9048,-0.0989,0.4472,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
1,9,0.9367,-0.0334,0.4544,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
1,10,0.9791,-0.0943,0.4546,0.9997,-0.0248,0.0000,0.0248,0.9997,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
2,0,0.4381,-0.0150,0.4400,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
2,1,0.4463,-0.0124,0.6052,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
2,2,0.5199,-0.0755,0.5173,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
2,3,0.5357,-0.2529,0.5889,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
2,4,0.6520,-0.3038,0.5062,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
2,5,0.8246,-0.1733,0.6614,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
2,6,0.9182,-0.1573,0.4265,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
2,7,1.0274,-0.1530,0.4491,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
2,8,1.0563,-0.1108,0.4472,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
2,9,1.0891,-0.0457,0.4544,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
2,10,1.1307,-0.1072,0.4546,0.9993,-0.0372,0.0000,0.0372,0.9993,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
