pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
0,0,1.3949,-0.0221,0.4400,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
0,1,1.4030,-0.0193,0.6052,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
0,2,1.4776,-0.0812,0.5173,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
0,3,1.4963,-0.2583,0.5889,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
0,4,1.6134,-0.3073,0.5062,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
0,5,1.7839,-0.1740,0.6614,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
0,6,1.8772,-0.1565,0.4265,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
0,7,1.9863,-0.1504,0.4491,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
0,8,2.0146,-0.1077,0.4472,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
0,9,2.0463,-0.0421,0.4544,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
0,10,2.0889,-0.1029,0.4546,0.9998,-0.0209,0.0000,0.0209,0.9998,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
1,0,2.8286,-0.0658,0.4400,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
1,1,2.8368,-0.0632,0.6052,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
1,2,2.9101,-0.1266,0.5173,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
1,3,2.9252,-0.3041,0.5889,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
1,4,3.0413,-0.3554,0.5062,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
1,5,3.2144,-0.2256,0.6614,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
1,6,3.3081,-0.2100,0.4265,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
1,7,3.4173,-0.2061,0.4491,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
1,8,3.4465,-0.1640,0.4472,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
1,9,3.4795,-0.0990,0.4544,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
1,10,3.5209,-0.1607,0.4546,0.9992,-0.0412,0.0000,0.0412,0.9992,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
2,0,4.2594,-0.1390,0.4400,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
2,1,4.2677,-0.1366,0.6052,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
2,2,4.3397,-0.2015,0.5173,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
2,3,4.3511,-0.3792,0.5889,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
2,4,4.4660,-0.4330,0.5062,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
2,5,4.6418,-0.3069,0.6614,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
2,6,4.7359,-0.2932,0.4265,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
2,7,4.8451,-0.2916,0.4491,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
2,8,4.8751,-0.2501,0.4472,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
2,9,4.9095,-0.1859,0.4544,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
2,10,4.9495,-0.2484,0.4546,0.9981,-0.0622,0.0000,0.0622,0.9981,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
3,0,5.6864,-0.2417,0.4400,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
3,1,5.6947,-0.2395,0.6052,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
3,2,5.7654,-0.3058,0.5173,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
3,3,5.7731,-0.4838,0.5889,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
3,4,5.8870,-0.5399,0.5062,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
3,5,6.0653,-0.4174,0.6614,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
3,6,6.1596,-0.4057,0.4265,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
3,7,6.2688,-0.4063,0.4491,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
3,8,6.2997,-0.3655,0.4472,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
3,9,6.3353,-0.3019,0.4544,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
3,10,6.3741,-0.3652,0.4546,0.9966,-0.0826,0.0000,0.0826,0.9966,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
4,0,7.1093,-0.3740,0.4400,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
4,1,7.1176,-0.3719,0.6052,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
4,2,7.1869,-0.4398,0.5173,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
4,3,7.1908,-0.6179,0.5889,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
4,4,7.3035,-0.6764,0.5062,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
4,5,7.4843,-0.5577,0.6614,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
4,6,7.5789,-0.5479,0.4265,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.1972,0.1336,0.1265
4,7,7.6880,-0.5509,0.4491,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.1624,0.1625,0.0548
4,8,7.7198,-0.5108,0.4472,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.0831,0.2046,0.1050
4,9,7.7568,-0.4480,0.4544,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
4,10,7.7942,-0.5121,0.4546,0.9946,-0.1037,0.0000,0.1037,0.9946,0.0000,0.0000,0.0000,1.0000,0.0210,0.0279,0.0569
5,0,8.5276,-0.5353,0.4400,0.9924,-0.1234,0.0000,0.1234,0.9924,0.0000,0.0000,0.0000,1.0000,0.2577,0.2263,0.1400
5,1,8.5360,-0.5334,0.6052,0.9924,-0.1234,0.0000,0.1234,0.9924,0.0000,0.0000,0.0000,1.0000,0.1100,0.2168,0.3052
5,2,8.6039,-0.6026,0.5173,0.9924,-0.1234,0.0000,0.1234,0.9924,0.0000,0.0000,0.0000,1.0000,0.1101,0.3070,0.2173
5,3,8.6043,-0.7808,0.5889,0.9924,-0.1234,0.0000,0.1234,0.9924,0.0000,0.0000,0.0000,1.0000,0.2836,0.2073,0.2889
5,4,8.7158,-0.8415,0.5062,0.9924,-0.1234,0.0000,0.1234,0.9924,0.0000,0.0000,0.0000,1.0000,0.2820,0.2947,0.2062
5,5,8.8990,-0.7264,0.6614,0.9924,-0.1234,0.0000,0.1234,0.9924,0.0000,0.0000,0.0000,1.0000,0.1112,0.2100,0.3614
